"time","zip","sex","race","age","tests","cases","date"
85,46319,"female","white","65-74",4,0,2021-12-20
85,46319,"male","other","0-17",1,0,2021-12-20
85,46319,"male","other","35-64",1,0,2021-12-20
85,46319,"male","white","35-64",3,1,2021-12-20
85,46319,"male","white","65-74",1,0,2021-12-20
85,46319,"male","white","75+",1,0,2021-12-20
85,46320,"female","black","35-64",2,0,2021-12-20
85,46320,"female","black","65-74",1,0,2021-12-20
85,46320,"female","other","0-17",1,0,2021-12-20
85,46320,"female","white","35-64",1,0,2021-12-20
85,46320,"male","black","18-34",1,0,2021-12-20
85,46320,"male","black","35-64",3,0,2021-12-20
85,46320,"male","white","35-64",3,0,2021-12-20
85,46321,"female","black","35-64",2,0,2021-12-20
85,46321,"female","other","0-17",1,0,2021-12-20
85,46321,"female","other","35-64",1,0,2021-12-20
85,46321,"female","white","18-34",1,0,2021-12-20
85,46321,"female","white","35-64",4,1,2021-12-20
85,46321,"female","white","65-74",3,0,2021-12-20
85,46321,"female","white","75+",3,0,2021-12-20
85,46321,"male","other","35-64",1,0,2021-12-20
85,46321,"male","white","35-64",6,0,2021-12-20
85,46321,"male","white","65-74",3,0,2021-12-20
85,46321,"male","white","75+",1,0,2021-12-20
85,46322,"female","black","35-64",1,1,2021-12-20
85,46322,"female","other","35-64",1,0,2021-12-20
85,46322,"female","other","75+",1,0,2021-12-20
85,46322,"female","white","18-34",1,0,2021-12-20
85,46322,"female","white","35-64",4,0,2021-12-20
85,46322,"female","white","65-74",5,0,2021-12-20
85,46322,"female","white","75+",2,0,2021-12-20
85,46322,"male","white","18-34",1,0,2021-12-20
85,46322,"male","white","35-64",5,0,2021-12-20
85,46322,"male","white","65-74",1,0,2021-12-20
85,46322,"male","white","75+",1,0,2021-12-20
85,46323,"female","black","0-17",1,0,2021-12-20
85,46323,"female","black","35-64",2,2,2021-12-20
85,46323,"female","black","65-74",1,0,2021-12-20
85,46323,"female","other","35-64",4,0,2021-12-20
85,46323,"female","white","35-64",2,0,2021-12-20
85,46323,"male","black","18-34",1,0,2021-12-20
85,46323,"male","black","35-64",1,1,2021-12-20
85,46323,"male","black","65-74",1,0,2021-12-20
85,46323,"male","other","0-17",1,0,2021-12-20
85,46323,"male","other","35-64",2,0,2021-12-20
85,46323,"male","other","65-74",1,0,2021-12-20
85,46323,"male","white","0-17",2,0,2021-12-20
85,46323,"male","white","35-64",1,0,2021-12-20
85,46323,"male","white","65-74",3,0,2021-12-20
85,46324,"female","black","35-64",4,0,2021-12-20
85,46324,"female","other","0-17",1,0,2021-12-20
85,46324,"female","other","18-34",1,0,2021-12-20
85,46324,"female","other","35-64",1,0,2021-12-20
85,46324,"female","other","65-74",1,0,2021-12-20
85,46324,"female","white","0-17",1,0,2021-12-20
85,46324,"female","white","35-64",3,0,2021-12-20
85,46324,"female","white","75+",1,0,2021-12-20
85,46324,"male","black","65-74",2,0,2021-12-20
85,46324,"male","other","35-64",3,0,2021-12-20
85,46324,"male","white","35-64",2,0,2021-12-20
85,46324,"male","white","65-74",2,0,2021-12-20
85,46327,"female","other","18-34",1,0,2021-12-20
85,46327,"male","other","35-64",1,0,2021-12-20
85,46327,"male","white","35-64",1,0,2021-12-20
85,46341,"female","white","35-64",2,0,2021-12-20
85,46341,"female","white","65-74",1,0,2021-12-20
85,46341,"female","white","75+",1,0,2021-12-20
85,46342,"female","other","35-64",1,0,2021-12-20
85,46342,"female","other","75+",1,0,2021-12-20
85,46342,"female","white","35-64",8,0,2021-12-20
85,46342,"female","white","65-74",1,0,2021-12-20
85,46342,"female","white","75+",2,0,2021-12-20
85,46342,"male","other","35-64",1,0,2021-12-20
85,46342,"male","white","35-64",5,0,2021-12-20
85,46342,"male","white","65-74",2,0,2021-12-20
85,46347,"male","white","35-64",1,0,2021-12-20
85,46348,"male","white","35-64",1,0,2021-12-20
85,46349,"female","white","75+",1,0,2021-12-20
85,46350,"male","white","35-64",2,0,2021-12-20
85,46356,"female","white","35-64",4,1,2021-12-20
85,46356,"female","white","65-74",1,0,2021-12-20
85,46356,"male","white","35-64",1,0,2021-12-20
85,46356,"male","white","65-74",2,0,2021-12-20
85,46356,"male","white","75+",1,0,2021-12-20
85,46360,"female","black","35-64",1,0,2021-12-20
85,46360,"female","white","35-64",1,0,2021-12-20
85,46366,"female","white","35-64",1,0,2021-12-20
85,46368,"female","black","35-64",1,0,2021-12-20
85,46368,"female","white","18-34",3,0,2021-12-20
85,46368,"female","white","35-64",4,1,2021-12-20
85,46368,"female","white","65-74",1,0,2021-12-20
85,46368,"female","white","75+",2,0,2021-12-20
85,46368,"male","other","75+",1,0,2021-12-20
85,46368,"male","white","35-64",3,0,2021-12-20
85,46371,"female","black","0-17",1,0,2021-12-20
85,46373,"female","black","35-64",1,0,2021-12-20
85,46373,"female","white","18-34",1,0,2021-12-20
85,46373,"female","white","35-64",3,0,2021-12-20
85,46373,"female","white","65-74",4,1,2021-12-20
85,46373,"female","white","75+",1,0,2021-12-20
85,46373,"male","white","18-34",1,0,2021-12-20
85,46373,"male","white","35-64",3,0,2021-12-20
85,46373,"male","white","65-74",3,0,2021-12-20
85,46373,"male","white","75+",2,0,2021-12-20
85,46375,"female","black","18-34",2,0,2021-12-20
85,46375,"female","other","35-64",1,0,2021-12-20
85,46375,"female","other","75+",1,0,2021-12-20
85,46375,"female","white","0-17",1,0,2021-12-20
85,46375,"female","white","35-64",10,1,2021-12-20
85,46375,"female","white","65-74",5,1,2021-12-20
85,46375,"female","white","75+",3,1,2021-12-20
85,46375,"male","black","35-64",1,0,2021-12-20
85,46375,"male","other","65-74",1,0,2021-12-20
85,46375,"male","white","0-17",2,0,2021-12-20
85,46375,"male","white","18-34",1,0,2021-12-20
85,46375,"male","white","35-64",7,0,2021-12-20
85,46375,"male","white","65-74",3,0,2021-12-20
85,46375,"male","white","75+",4,0,2021-12-20
85,46383,"female","white","18-34",4,0,2021-12-20
85,46383,"female","white","35-64",7,0,2021-12-20
85,46383,"female","white","65-74",3,0,2021-12-20
85,46383,"female","white","75+",1,0,2021-12-20
85,46383,"male","white","35-64",1,0,2021-12-20
85,46383,"male","white","75+",1,0,2021-12-20
85,46385,"female","white","35-64",1,0,2021-12-20
85,46385,"female","white","75+",2,0,2021-12-20
85,46385,"male","white","18-34",1,0,2021-12-20
85,46385,"male","white","35-64",2,0,2021-12-20
85,46390,"male","white","65-74",1,0,2021-12-20
85,46391,"female","white","35-64",1,0,2021-12-20
85,46391,"male","white","65-74",2,0,2021-12-20
85,46392,"female","white","35-64",1,0,2021-12-20
85,46392,"male","white","18-34",1,1,2021-12-20
85,46392,"male","white","35-64",1,0,2021-12-20
85,46394,"female","other","0-17",1,0,2021-12-20
85,46394,"female","other","18-34",1,0,2021-12-20
85,46394,"female","other","35-64",2,0,2021-12-20
85,46394,"female","other","75+",1,0,2021-12-20
85,46394,"female","white","75+",1,1,2021-12-20
85,46394,"male","other","65-74",1,0,2021-12-20
85,46394,"male","white","0-17",1,0,2021-12-20
85,46394,"male","white","35-64",1,0,2021-12-20
85,46394,"male","white","65-74",1,0,2021-12-20
85,46402,"male","black","35-64",1,0,2021-12-20
85,46403,"female","black","35-64",3,0,2021-12-20
85,46403,"female","black","75+",1,0,2021-12-20
85,46403,"female","white","35-64",1,0,2021-12-20
85,46403,"female","white","65-74",1,0,2021-12-20
85,46403,"male","black","35-64",1,0,2021-12-20
85,46403,"male","black","65-74",1,0,2021-12-20
85,46403,"male","white","35-64",1,0,2021-12-20
85,46404,"female","black","0-17",1,1,2021-12-20
85,46404,"female","black","18-34",2,1,2021-12-20
85,46404,"female","black","35-64",1,0,2021-12-20
85,46404,"female","black","65-74",1,0,2021-12-20
85,46404,"female","black","75+",1,0,2021-12-20
85,46404,"male","black","0-17",2,1,2021-12-20
85,46404,"male","black","18-34",1,0,2021-12-20
85,46405,"female","black","18-34",1,0,2021-12-20
85,46405,"female","white","35-64",2,0,2021-12-20
85,46405,"male","other","0-17",1,0,2021-12-20
85,46405,"male","white","0-17",1,0,2021-12-20
85,46405,"male","white","35-64",1,0,2021-12-20
85,46406,"female","black","35-64",1,0,2021-12-20
85,46406,"female","other","35-64",1,0,2021-12-20
85,46406,"female","other","65-74",1,0,2021-12-20
85,46406,"male","black","75+",1,0,2021-12-20
85,46407,"female","black","35-64",1,0,2021-12-20
85,46407,"female","black","65-74",1,1,2021-12-20
85,46407,"male","black","35-64",1,0,2021-12-20
85,46408,"female","black","35-64",1,0,2021-12-20
85,46408,"female","black","75+",1,0,2021-12-20
85,46408,"female","other","35-64",1,0,2021-12-20
85,46408,"female","white","18-34",1,0,2021-12-20
85,46408,"female","white","35-64",2,0,2021-12-20
85,46408,"female","white","65-74",1,0,2021-12-20
85,46408,"male","black","65-74",1,0,2021-12-20
85,46408,"male","white","35-64",1,0,2021-12-20
85,46408,"male","white","65-74",1,0,2021-12-20
85,46408,"male","white","75+",1,1,2021-12-20
85,46409,"female","black","65-74",1,1,2021-12-20
85,46410,"female","black","0-17",2,0,2021-12-20
85,46410,"female","black","35-64",3,2,2021-12-20
85,46410,"female","black","65-74",2,0,2021-12-20
85,46410,"female","black","75+",1,0,2021-12-20
85,46410,"female","other","35-64",1,0,2021-12-20
85,46410,"female","white","18-34",2,0,2021-12-20
85,46410,"female","white","35-64",2,0,2021-12-20
85,46410,"female","white","65-74",2,0,2021-12-20
85,46410,"male","black","35-64",1,0,2021-12-20
85,46410,"male","other","65-74",1,0,2021-12-20
85,46410,"male","white","35-64",2,0,2021-12-20
85,46410,"male","white","75+",1,0,2021-12-20
85,46411,"male","white","35-64",1,0,2021-12-20
85,46534,"female","white","35-64",1,0,2021-12-20
85,46534,"female","white","65-74",1,0,2021-12-20
85,46534,"male","white","65-74",1,0,2021-12-20
85,47201,"female","other","35-64",1,0,2021-12-20
85,47401,"female","black","35-64",1,0,2021-12-20
85,47946,"male","black","35-64",1,0,2021-12-20
85,47960,"male","white","35-64",1,0,2021-12-20
85,53211,"female","white","65-74",1,0,2021-12-20
85,60062,"female","white","35-64",1,0,2021-12-20
85,60202,"male","white","18-34",1,1,2021-12-20
85,60401,"female","white","35-64",1,0,2021-12-20
85,60409,"female","other","35-64",1,1,2021-12-20
85,60409,"female","other","75+",1,0,2021-12-20
85,60409,"female","white","65-74",1,0,2021-12-20
85,60411,"female","black","35-64",1,1,2021-12-20
85,60411,"male","black","75+",1,0,2021-12-20
85,60411,"male","white","35-64",1,0,2021-12-20
85,60411,"male","white","65-74",2,1,2021-12-20
85,60417,"female","black","65-74",1,0,2021-12-20
85,60417,"female","white","18-34",1,0,2021-12-20
85,60417,"female","white","35-64",1,0,2021-12-20
85,60417,"female","white","65-74",1,0,2021-12-20
85,60417,"male","black","35-64",1,0,2021-12-20
85,60417,"male","white","35-64",2,0,2021-12-20
85,60430,"female","other","18-34",1,0,2021-12-20
85,60438,"female","black","35-64",1,0,2021-12-20
85,60438,"female","white","35-64",1,1,2021-12-20
85,60438,"female","white","75+",1,0,2021-12-20
85,60438,"male","white","65-74",2,0,2021-12-20
85,60445,"female","other","35-64",1,0,2021-12-20
85,60455,"female","black","35-64",1,0,2021-12-20
85,60467,"female","white","18-34",1,0,2021-12-20
85,60473,"female","white","35-64",1,0,2021-12-20
85,60475,"female","white","18-34",1,0,2021-12-20
85,60477,"male","white","75+",1,0,2021-12-20
85,60478,"male","black","35-64",1,0,2021-12-20
85,60633,"female","white","35-64",2,0,2021-12-20
85,60633,"male","white","35-64",1,0,2021-12-20
85,60643,"female","black","75+",1,0,2021-12-20
85,86305,"female","white","35-64",1,0,2021-12-20
86,30467,"male","white","65-74",1,0,2021-12-27
86,39047,"male","white","35-64",1,0,2021-12-27
86,46303,"female","white","35-64",2,1,2021-12-27
86,46303,"female","white","65-74",3,0,2021-12-27
86,46303,"male","other","65-74",1,0,2021-12-27
86,46303,"male","white","0-17",1,0,2021-12-27
86,46303,"male","white","18-34",2,0,2021-12-27
86,46303,"male","white","35-64",6,0,2021-12-27
86,46303,"male","white","65-74",2,0,2021-12-27
86,46303,"male","white","75+",1,0,2021-12-27
86,46304,"female","white","35-64",1,0,2021-12-27
86,46304,"female","white","75+",1,0,2021-12-27
86,46304,"male","white","35-64",1,0,2021-12-27
86,46304,"male","white","65-74",1,0,2021-12-27
86,46307,"female","black","65-74",1,0,2021-12-27
86,46307,"female","other","35-64",1,0,2021-12-27
86,46307,"female","other","65-74",1,0,2021-12-27
86,46307,"female","white","0-17",1,1,2021-12-27
86,46307,"female","white","18-34",3,1,2021-12-27
86,46307,"female","white","35-64",7,0,2021-12-27
86,46307,"female","white","65-74",5,0,2021-12-27
86,46307,"female","white","75+",3,0,2021-12-27
86,46307,"male","black","35-64",3,0,2021-12-27
86,46307,"male","other","18-34",1,0,2021-12-27
86,46307,"male","other","65-74",1,0,2021-12-27
86,46307,"male","white","35-64",8,2,2021-12-27
86,46307,"male","white","65-74",4,0,2021-12-27
86,46307,"male","white","75+",4,0,2021-12-27
86,46310,"female","white","0-17",1,0,2021-12-27
86,46310,"female","white","18-34",1,0,2021-12-27
86,46310,"female","white","35-64",1,0,2021-12-27
86,46310,"female","white","65-74",3,0,2021-12-27
86,46310,"male","white","35-64",1,0,2021-12-27
86,46310,"male","white","65-74",1,0,2021-12-27
86,46310,"male","white","75+",1,0,2021-12-27
86,46311,"female","other","75+",1,0,2021-12-27
86,46311,"female","white","18-34",1,0,2021-12-27
86,46311,"female","white","35-64",5,0,2021-12-27
86,46311,"female","white","65-74",3,0,2021-12-27
86,46311,"female","white","75+",1,0,2021-12-27
86,46311,"male","white","35-64",4,0,2021-12-27
86,46311,"male","white","65-74",6,1,2021-12-27
86,46311,"male","white","75+",2,0,2021-12-27
86,46312,"female","black","0-17",2,2,2021-12-27
86,46312,"female","black","18-34",1,0,2021-12-27
86,46312,"female","black","35-64",5,2,2021-12-27
86,46312,"female","black","65-74",1,0,2021-12-27
86,46312,"female","other","35-64",6,0,2021-12-27
86,46312,"female","white","0-17",1,0,2021-12-27
86,46312,"female","white","18-34",1,0,2021-12-27
86,46312,"female","white","35-64",2,0,2021-12-27
86,46312,"female","white","65-74",2,0,2021-12-27
86,46312,"male","black","65-74",1,0,2021-12-27
86,46312,"male","other","0-17",1,0,2021-12-27
86,46312,"male","other","35-64",4,0,2021-12-27
86,46312,"male","other","65-74",1,0,2021-12-27
86,46312,"male","white","65-74",1,0,2021-12-27
86,46319,"female","black","35-64",2,0,2021-12-27
86,46319,"female","other","35-64",2,0,2021-12-27
86,46319,"female","other","65-74",1,0,2021-12-27
86,46319,"female","white","35-64",9,1,2021-12-27
86,46319,"female","white","65-74",2,0,2021-12-27
86,46319,"female","white","75+",1,0,2021-12-27
86,46319,"male","black","35-64",1,0,2021-12-27
86,46319,"male","white","35-64",6,0,2021-12-27
86,46319,"male","white","65-74",1,0,2021-12-27
86,46320,"female","black","18-34",1,0,2021-12-27
86,46320,"female","black","35-64",3,0,2021-12-27
86,46320,"female","black","65-74",1,0,2021-12-27
86,46320,"female","other","35-64",2,1,2021-12-27
86,46320,"female","white","18-34",1,1,2021-12-27
86,46320,"female","white","35-64",1,0,2021-12-27
86,46320,"female","white","65-74",1,0,2021-12-27
86,46320,"male","black","35-64",2,1,2021-12-27
86,46320,"male","white","65-74",2,0,2021-12-27
86,46321,"female","black","35-64",1,0,2021-12-27
86,46321,"female","black","65-74",1,0,2021-12-27
86,46321,"female","other","18-34",1,0,2021-12-27
86,46321,"female","other","35-64",3,0,2021-12-27
86,46321,"female","other","75+",1,0,2021-12-27
86,46321,"female","white","18-34",2,1,2021-12-27
86,46321,"female","white","35-64",16,1,2021-12-27
86,46321,"female","white","65-74",5,0,2021-12-27
86,46321,"female","white","75+",4,0,2021-12-27
86,46321,"male","other","18-34",1,0,2021-12-27
86,46321,"male","other","35-64",2,0,2021-12-27
86,46321,"male","white","35-64",6,0,2021-12-27
86,46321,"male","white","65-74",1,0,2021-12-27
86,46321,"male","white","75+",4,0,2021-12-27
86,46322,"female","black","0-17",1,0,2021-12-27
86,46322,"female","black","35-64",1,0,2021-12-27
86,46322,"female","other","18-34",2,0,2021-12-27
86,46322,"female","other","65-74",1,0,2021-12-27
86,46322,"female","white","18-34",1,0,2021-12-27
86,46322,"female","white","35-64",13,1,2021-12-27
86,46322,"female","white","65-74",4,1,2021-12-27
86,46322,"female","white","75+",3,0,2021-12-27
86,46322,"male","black","35-64",1,0,2021-12-27
86,46322,"male","other","35-64",1,0,2021-12-27
86,46322,"male","other","75+",1,0,2021-12-27
86,46322,"male","white","35-64",9,2,2021-12-27
86,46322,"male","white","65-74",5,0,2021-12-27
86,46322,"male","white","75+",3,0,2021-12-27
86,46323,"female","black","35-64",1,0,2021-12-27
86,46323,"female","black","65-74",1,0,2021-12-27
86,46323,"female","other","0-17",1,1,2021-12-27
86,46323,"female","other","18-34",2,0,2021-12-27
86,46323,"female","other","35-64",3,0,2021-12-27
86,46323,"female","other","65-74",1,0,2021-12-27
86,46323,"female","other","75+",1,0,2021-12-27
86,46323,"female","white","35-64",1,0,2021-12-27
86,46323,"female","white","65-74",1,0,2021-12-27
86,46323,"male","other","35-64",1,0,2021-12-27
86,46323,"male","other","65-74",1,0,2021-12-27
86,46323,"male","white","18-34",1,0,2021-12-27
86,46323,"male","white","35-64",6,0,2021-12-27
86,46323,"male","white","65-74",3,0,2021-12-27
86,46324,"female","black","18-34",2,1,2021-12-27
86,46324,"female","black","35-64",2,2,2021-12-27
86,46324,"female","black","75+",1,1,2021-12-27
86,46324,"female","other","35-64",5,0,2021-12-27
86,46324,"female","other","75+",2,0,2021-12-27
86,46324,"female","white","35-64",3,0,2021-12-27
86,46324,"female","white","65-74",2,0,2021-12-27
86,46324,"female","white","75+",1,0,2021-12-27
86,46324,"male","other","35-64",1,0,2021-12-27
86,46324,"male","white","18-34",1,0,2021-12-27
86,46324,"male","white","35-64",3,0,2021-12-27
86,46324,"male","white","65-74",2,1,2021-12-27
86,46327,"female","other","0-17",1,0,2021-12-27
86,46327,"female","white","18-34",1,0,2021-12-27
86,46327,"male","other","35-64",1,0,2021-12-27
86,46327,"male","white","0-17",1,0,2021-12-27
86,46327,"male","white","65-74",1,0,2021-12-27
86,46340,"female","white","75+",1,0,2021-12-27
86,46341,"female","white","75+",1,0,2021-12-27
86,46341,"male","white","35-64",1,0,2021-12-27
86,46341,"male","white","65-74",1,0,2021-12-27
86,46342,"female","black","35-64",1,0,2021-12-27
86,46342,"female","black","75+",1,1,2021-12-27
86,46342,"female","other","18-34",1,0,2021-12-27
86,46342,"female","other","35-64",3,1,2021-12-27
86,46342,"female","other","75+",1,0,2021-12-27
86,46342,"female","white","0-17",1,1,2021-12-27
86,46342,"female","white","18-34",2,0,2021-12-27
86,46342,"female","white","35-64",6,1,2021-12-27
86,46342,"female","white","65-74",3,0,2021-12-27
86,46342,"female","white","75+",1,0,2021-12-27
86,46342,"male","black","0-17",1,0,2021-12-27
86,46342,"male","other","35-64",1,0,2021-12-27
86,46342,"male","white","0-17",3,0,2021-12-27
86,46342,"male","white","18-34",1,0,2021-12-27
86,46342,"male","white","35-64",3,0,2021-12-27
86,46342,"male","white","65-74",4,1,2021-12-27
86,46347,"female","white","35-64",1,1,2021-12-27
86,46348,"male","white","35-64",1,0,2021-12-27
86,46349,"female","white","75+",1,0,2021-12-27
86,46349,"male","white","65-74",1,0,2021-12-27
86,46350,"female","white","35-64",1,0,2021-12-27
86,46350,"female","white","65-74",1,0,2021-12-27
86,46350,"male","white","35-64",1,0,2021-12-27
86,46350,"male","white","65-74",1,0,2021-12-27
86,46356,"female","white","0-17",1,0,2021-12-27
86,46356,"female","white","35-64",2,1,2021-12-27
86,46356,"female","white","65-74",2,0,2021-12-27
86,46356,"male","black","35-64",1,0,2021-12-27
86,46356,"male","white","0-17",2,0,2021-12-27
86,46356,"male","white","35-64",5,0,2021-12-27
86,46356,"male","white","65-74",2,0,2021-12-27
86,46356,"male","white","75+",4,0,2021-12-27
86,46360,"male","white","35-64",1,0,2021-12-27
86,46366,"female","white","35-64",1,0,2021-12-27
86,46368,"female","black","35-64",2,0,2021-12-27
86,46368,"female","other","18-34",1,0,2021-12-27
86,46368,"female","white","0-17",1,0,2021-12-27
86,46368,"female","white","18-34",1,0,2021-12-27
86,46368,"female","white","35-64",5,0,2021-12-27
86,46368,"female","white","65-74",1,0,2021-12-27
86,46368,"male","white","35-64",9,1,2021-12-27
86,46368,"male","white","65-74",2,0,2021-12-27
86,46368,"male","white","75+",1,0,2021-12-27
86,46371,"female","black","0-17",1,0,2021-12-27
86,46373,"female","black","35-64",1,0,2021-12-27
86,46373,"female","white","35-64",5,0,2021-12-27
86,46373,"female","white","65-74",4,0,2021-12-27
86,46373,"female","white","75+",3,0,2021-12-27
86,46373,"male","other","0-17",1,0,2021-12-27
86,46373,"male","white","35-64",3,0,2021-12-27
86,46373,"male","white","65-74",2,0,2021-12-27
86,46373,"male","white","75+",1,0,2021-12-27
86,46374,"male","white","75+",1,1,2021-12-27
86,46375,"female","other","35-64",1,0,2021-12-27
86,46375,"female","white","18-34",1,0,2021-12-27
86,46375,"female","white","35-64",4,0,2021-12-27
86,46375,"female","white","65-74",3,0,2021-12-27
86,46375,"female","white","75+",6,0,2021-12-27
86,46375,"male","other","35-64",2,0,2021-12-27
86,46375,"male","other","65-74",1,0,2021-12-27
86,46375,"male","white","18-34",1,0,2021-12-27
86,46375,"male","white","35-64",8,0,2021-12-27
86,46375,"male","white","65-74",1,0,2021-12-27
86,46375,"male","white","75+",4,0,2021-12-27
86,46379,"female","white","35-64",1,0,2021-12-27
86,46383,"female","white","35-64",1,0,2021-12-27
86,46383,"female","white","65-74",5,1,2021-12-27
86,46383,"female","white","75+",1,0,2021-12-27
86,46383,"male","white","35-64",2,0,2021-12-27
86,46383,"male","white","65-74",2,0,2021-12-27
86,46383,"male","white","75+",1,0,2021-12-27
86,46385,"female","black","35-64",1,0,2021-12-27
86,46385,"female","white","18-34",1,1,2021-12-27
86,46385,"female","white","35-64",5,0,2021-12-27
86,46385,"female","white","65-74",2,0,2021-12-27
86,46385,"female","white","75+",1,0,2021-12-27
86,46385,"male","black","0-17",1,0,2021-12-27
86,46385,"male","black","35-64",1,0,2021-12-27
86,46385,"male","other","18-34",1,0,2021-12-27
86,46385,"male","other","35-64",1,0,2021-12-27
86,46385,"male","white","0-17",1,0,2021-12-27
86,46385,"male","white","18-34",1,0,2021-12-27
86,46385,"male","white","35-64",4,0,2021-12-27
86,46385,"male","white","65-74",1,0,2021-12-27
86,46385,"male","white","75+",3,0,2021-12-27
86,46390,"male","white","35-64",1,0,2021-12-27
86,46391,"female","white","35-64",1,0,2021-12-27
86,46391,"male","white","65-74",1,1,2021-12-27
86,46392,"female","white","35-64",1,0,2021-12-27
86,46392,"male","white","18-34",1,0,2021-12-27
86,46394,"female","other","35-64",1,0,2021-12-27
86,46394,"female","other","65-74",1,0,2021-12-27
86,46394,"female","other","75+",1,0,2021-12-27
86,46394,"female","white","18-34",1,0,2021-12-27
86,46394,"female","white","65-74",3,1,2021-12-27
86,46394,"female","white","75+",1,0,2021-12-27
86,46394,"male","other","18-34",2,1,2021-12-27
86,46394,"male","white","35-64",2,0,2021-12-27
86,46394,"male","white","65-74",2,0,2021-12-27
86,46394,"male","white","75+",1,0,2021-12-27
86,46402,"female","black","35-64",2,1,2021-12-27
86,46402,"female","black","65-74",1,1,2021-12-27
86,46402,"female","black","75+",1,0,2021-12-27
86,46402,"male","other","65-74",1,0,2021-12-27
86,46403,"male","other","35-64",1,0,2021-12-27
86,46403,"male","white","75+",1,0,2021-12-27
86,46404,"female","black","18-34",1,0,2021-12-27
86,46404,"female","black","35-64",4,1,2021-12-27
86,46404,"female","black","75+",1,0,2021-12-27
86,46404,"female","white","0-17",1,0,2021-12-27
86,46404,"male","black","65-74",1,0,2021-12-27
86,46405,"female","black","35-64",1,0,2021-12-27
86,46405,"female","white","18-34",1,0,2021-12-27
86,46405,"female","white","35-64",2,0,2021-12-27
86,46405,"female","white","65-74",3,0,2021-12-27
86,46405,"female","white","75+",1,0,2021-12-27
86,46405,"male","other","0-17",1,0,2021-12-27
86,46405,"male","white","0-17",1,0,2021-12-27
86,46405,"male","white","18-34",1,0,2021-12-27
86,46405,"male","white","35-64",2,1,2021-12-27
86,46405,"male","white","65-74",1,0,2021-12-27
86,46405,"male","white","75+",2,0,2021-12-27
86,46406,"female","black","35-64",2,0,2021-12-27
86,46406,"female","white","35-64",2,0,2021-12-27
86,46406,"male","black","35-64",1,0,2021-12-27
86,46407,"female","black","35-64",1,0,2021-12-27
86,46408,"female","black","18-34",1,0,2021-12-27
86,46408,"female","black","35-64",1,0,2021-12-27
86,46408,"female","black","65-74",2,0,2021-12-27
86,46408,"female","white","35-64",1,0,2021-12-27
86,46408,"female","white","65-74",1,0,2021-12-27
86,46408,"male","black","35-64",1,0,2021-12-27
86,46409,"female","black","65-74",1,0,2021-12-27
86,46410,"female","black","0-17",1,0,2021-12-27
86,46410,"female","black","18-34",1,0,2021-12-27
86,46410,"female","black","35-64",3,1,2021-12-27
86,46410,"female","black","65-74",1,0,2021-12-27
86,46410,"female","other","35-64",1,0,2021-12-27
86,46410,"female","other","65-74",1,0,2021-12-27
86,46410,"female","white","18-34",1,0,2021-12-27
86,46410,"female","white","35-64",4,0,2021-12-27
86,46410,"female","white","65-74",7,1,2021-12-27
86,46410,"female","white","75+",1,0,2021-12-27
86,46410,"male","black","35-64",2,0,2021-12-27
86,46410,"male","black","65-74",3,0,2021-12-27
86,46410,"male","other","0-17",1,0,2021-12-27
86,46410,"male","other","35-64",1,0,2021-12-27
86,46410,"male","white","35-64",1,0,2021-12-27
86,46410,"male","white","65-74",1,0,2021-12-27
86,46410,"male","white","75+",1,0,2021-12-27
86,46531,"female","white","35-64",1,1,2021-12-27
86,46534,"male","white","35-64",1,0,2021-12-27
86,47948,"male","white","0-17",1,0,2021-12-27
86,47978,"female","white","0-17",1,0,2021-12-27
86,47978,"female","white","65-74",1,0,2021-12-27
86,47978,"male","white","65-74",1,0,2021-12-27
86,53211,"female","white","65-74",1,0,2021-12-27
86,60401,"female","white","75+",1,0,2021-12-27
86,60409,"female","other","35-64",2,2,2021-12-27
86,60409,"male","white","75+",1,0,2021-12-27
86,60411,"female","white","35-64",1,0,2021-12-27
86,60411,"male","other","35-64",2,0,2021-12-27
86,60411,"male","white","75+",1,0,2021-12-27
86,60417,"female","white","65-74",1,0,2021-12-27
86,60417,"female","white","75+",1,0,2021-12-27
86,60417,"male","white","35-64",1,0,2021-12-27
86,60419,"female","black","35-64",1,0,2021-12-27
86,60430,"female","black","35-64",1,0,2021-12-27
86,60430,"female","white","35-64",1,0,2021-12-27
86,60430,"male","white","65-74",1,1,2021-12-27
86,60438,"female","white","35-64",2,0,2021-12-27
86,60438,"female","white","65-74",3,0,2021-12-27
86,60438,"female","white","75+",2,0,2021-12-27
86,60438,"male","black","35-64",2,1,2021-12-27
86,60438,"male","black","65-74",1,0,2021-12-27
86,60438,"male","white","35-64",1,0,2021-12-27
86,60438,"male","white","65-74",4,0,2021-12-27
86,60448,"male","white","35-64",1,0,2021-12-27
86,60466,"male","white","35-64",1,0,2021-12-27
86,60473,"male","black","75+",1,0,2021-12-27
86,60617,"female","white","35-64",1,0,2021-12-27
86,60617,"male","white","65-74",2,0,2021-12-27
86,60633,"female","white","35-64",1,0,2021-12-27
86,60803,"female","white","35-64",1,0,2021-12-27
86,60940,"female","white","18-34",1,0,2021-12-27
86,81137,"male","white","75+",1,0,2021-12-27
87,33928,"female","white","75+",1,0,2022-01-03
87,33928,"male","white","35-64",1,0,2022-01-03
87,46303,"female","other","35-64",1,0,2022-01-03
87,46303,"female","white","18-34",1,0,2022-01-03
